Second,P1_Player,P1_Champion,P1_MinionsKilled,P1_JungleMinionsKilled,P1_X,P1_Y,P1_Team,P1_Position,P2_Player,P2_Champion,P2_MinionsKilled,P2_JungleMinionsKilled,P2_X,P2_Y,P2_Team,P2_Position,Distance_Between_Junglers,MatchId,P1_x_next,P1_y_next,P2_x_next,P2_y_next
600.0,jall27,Pantheon,2.0,66.0,0.4806666666666667,0.3386,100.0,JUNGLE,Soera,DrMundo,3.0,67.0,0.4246666666666667,0.5540666666666667,200.0,JUNGLE,3339.374791783636,NA1_5320882961,0.14466666666666667,0.5052666666666666,0.6888666666666666,0.8063333333333333
660.0,jall27,Pantheon,2.0,78.0,0.14466666666666667,0.5052666666666666,100.0,JUNGLE,Soera,DrMundo,3.0,71.0,0.6888666666666666,0.8063333333333333,200.0,JUNGLE,9328.924107312698,NA1_5320882961,0.6962666666666667,0.2062,0.9032666666666667,0.5230666666666667
720.0,jall27,Pantheon,3.0,90.0,0.6962666666666667,0.2062,100.0,JUNGLE,Soera,DrMundo,3.0,75.0,0.9032666666666667,0.5230666666666667,200.0,JUNGLE,5677.326307338693,NA1_5320882961,0.6041333333333333,0.1492,0.7818666666666667,0.21273333333333333
780.0,jall27,Pantheon,3.0,94.0,0.6041333333333333,0.1492,100.0,JUNGLE,Soera,DrMundo,3.0,75.0,0.7818666666666667,0.21273333333333333,200.0,JUNGLE,2831.212637722572,NA1_5320882961,0.3672666666666667,0.07806666666666667,0.536,0.6628666666666667
840.0,jall27,Pantheon,3.0,98.0,0.3672666666666667,0.07806666666666667,100.0,JUNGLE,Soera,DrMundo,3.0,83.0,0.536,0.6628666666666667,200.0,JUNGLE,9129.838169431045,NA1_5320882961,0.6910666666666667,0.3300666666666667,0.831,0.37006666666666665
900.0,jall27,Pantheon,3.0,106.0,0.6910666666666667,0.3300666666666667,100.0,JUNGLE,Soera,DrMundo,3.0,95.0,0.831,0.37006666666666665,200.0,JUNGLE,2183.071460122183,NA1_5320882961,0.3178,0.6272666666666666,0.4760666666666667,0.6556
960.0,jall27,Pantheon,4.0,110.0,0.3178,0.6272666666666666,100.0,JUNGLE,Soera,DrMundo,3.0,95.0,0.4760666666666667,0.6556,200.0,JUNGLE,2411.7423162518835,NA1_5320882961,0.4176666666666667,0.8267333333333333,0.29546666666666666,0.6412
1020.0,jall27,Pantheon,4.0,120.0,0.4176666666666667,0.8267333333333333,100.0,JUNGLE,Soera,DrMundo,3.0,99.0,0.29546666666666666,0.6412,200.0,JUNGLE,3332.413239680817,NA1_5320882961,0.3918,0.44906666666666667,0.40186666666666665,0.46086666666666665
1080.0,jall27,Pantheon,4.0,130.0,0.3918,0.44906666666666667,100.0,JUNGLE,Soera,DrMundo,4.0,99.0,0.40186666666666665,0.46086666666666665,200.0,JUNGLE,232.65854809140367,NA1_5320882961,0.1224,0.8574,0.6830666666666667,0.21626666666666666
1140.0,jall27,Pantheon,5.0,142.0,0.1224,0.8574,100.0,JUNGLE,Soera,DrMundo,5.0,107.0,0.6830666666666667,0.21626666666666666,200.0,JUNGLE,12775.554351964536,NA1_5320882961,0.8101333333333334,0.32366666666666666,0.7676,0.31193333333333334
1200.0,jall27,Pantheon,7.0,142.0,0.8101333333333334,0.32366666666666666,100.0,JUNGLE,Soera,DrMundo,6.0,107.0,0.7676,0.31193333333333334,200.0,JUNGLE,661.8307940856182,NA1_5320882961,0.17146666666666666,0.4286,0.4992666666666667,0.793
